C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_074.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_074.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_074.jpg,0,0,0,11.73198
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_184.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_184.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_184.jpg,0,0,0,11.50298
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_287.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_287.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_287.jpg,0,0,0,11.73414
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_386.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_386.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_386.jpg,0,0,0,11.41404
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_487.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_487.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_487.jpg,0,0,0,11.44556
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_590.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_590.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_590.jpg,0,0,0,11.17344
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_708.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_708.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_708.jpg,0,0,0,11.10237
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_820.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_820.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_820.jpg,0,0,0,10.96807
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_39_921.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_39_921.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_39_921.jpg,0,0,0,10.8574
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_40_023.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_40_023.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_40_023.jpg,0,0,0,10.74784
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_40_128.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_40_128.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_40_128.jpg,0,0,0,10.63943
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_40_235.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_40_235.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_40_235.jpg,0,0,0,10.51102
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_41_499.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_41_499.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_41_499.jpg,0,0,0,9.253838
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_41_603.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_41_603.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_41_603.jpg,0,0,0,9.16081
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_41_706.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_41_706.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_41_706.jpg,0,0,0,9.068717
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_41_817.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_41_817.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_41_817.jpg,0,0,0,8.959425
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_41_919.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_41_919.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_41_919.jpg,0,0,0,8.869355
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_036.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_036.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_036.jpg,0,0,0,8.762468
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_140.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_140.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_140.jpg,0,0.1714698,0,8.743908
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_249.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_249.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_249.jpg,0,0.4990044,0,9.105424
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_358.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_358.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_358.jpg,0,0.8250756,0,9.99529
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_464.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_464.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_464.jpg,0,1,0,11.07496
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_568.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_568.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_568.jpg,0,1,0,11.92686
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_677.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_677.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_677.jpg,0,1,0,13.41923
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_786.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_786.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_786.jpg,0,1,0,14.64972
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_42_911.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_42_911.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_42_911.jpg,0,1,0,15.92652
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_016.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_016.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_016.jpg,0,1,0,17.18629
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_123.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_123.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_123.jpg,0,0.6760726,0,17.73438
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_239.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_239.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_239.jpg,0,0.3300415,0,18.16209
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_347.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_347.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_347.jpg,0,0.002441235,0,18.54395
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_454.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_454.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_454.jpg,0,0,0,18.34266
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_562.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_562.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_562.jpg,0,0,0,17.64992
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_680.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_680.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_680.jpg,0,0,0,17.42969
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_784.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_784.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_784.jpg,0,0,0,17.775
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_894.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_894.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_894.jpg,0,0,0,17.56613
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_43_996.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_43_996.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_43_996.jpg,0,0,0,16.85875
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_11_44_112.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_11_44_112.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_11_44_112.jpg,0,0,0,17.22413
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_43_798.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_43_798.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_43_798.jpg, 0, 0, 0, 7.853121E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_43_904.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_43_904.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_43_904.jpg, 0, 0, 0, 7.819604E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_039.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_039.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_039.jpg, 0, 0, 0, 7.874274E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_145.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_145.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_145.jpg, 0, 0, 0, 7.87095E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_251.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_251.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_251.jpg, 0, 0, 0, 7.823461E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_361.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_361.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_361.jpg, 0, 0, 0, 7.787237E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_468.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_468.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_468.jpg, 0, 0, 0, 7.990556E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_573.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_573.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_573.jpg, 0, 0, 0, 7.913356E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_685.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_685.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_685.jpg, 0, 0, 0, 7.865786E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_796.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_796.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_796.jpg, 0, 0, 0, 7.782631E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_44_945.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_44_945.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_44_945.jpg, 0, 0, 0, 7.846504E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_051.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_051.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_051.jpg, 0, 0, 0, 7.976341E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_170.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_170.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_170.jpg, 0, 0, 0, 7.856845E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_272.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_272.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_272.jpg, 0, 0, 0, 8.07616E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_374.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_374.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_374.jpg, 0, 0, 0, 7.919759E-05
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_479.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_479.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_479.jpg, 0, 0.2598846, 0, 0.2359538
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_595.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_595.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_595.jpg, 0, 0.6473587, 0, 0.9383132
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_698.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_698.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_698.jpg, 0, 0.9349009, 0, 1.897423
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_806.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_806.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_806.jpg, 0, 1, 0, 3.281514
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_45_918.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_45_918.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_45_918.jpg, -0.0388641, 1, 0, 4.454232
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_46_021.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_46_021.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_46_021.jpg, -0.3894177, 1, 0, 5.817382
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_46_131.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_46_131.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_46_131.jpg, -0.7177047, 0.9612718, 0, 6.886781
C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\center_2023_01_03_12_28_46_241.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\left_2023_01_03_12_28_46_241.jpg, C:\Users\louis\Desktop\03MyProjects\Autonomous_Vehicles\IMG\right_2023_01_03_12_28_46_241.jpg, -0.8068365, 0.6293728, 0, 7.810434
